>A/chicken/Dongguan/1096/2014|2014-02-21
>A/chicken/Jiangxi/9513/2014|2014-02-16
>A/chicken/Jiangxi/12200/2014|2014-03-16
>A/chicken/Jiangxi/13268/2014|2014-03-30
>A/chicken/Jiangxi/13255/2014|2014-03-30
>A/chicken/Jiangxi/13250/2014|2014-03-30
>A/chicken/Jiangxi/13230/2014|2014-03-30
>A/chicken/Jiangxi/13223/2014|2014-03-30
>A/chicken/Jiangxi/13220/2014|2014-03-30
>A/chicken/Jiangxi/12240/2014|2014-03-16
>A/chicken/Jiangxi/13209/2014|2014-03-30
>A/chicken/Jiangxi/13207/2014|2014-03-30
>A/chicken/Jiangxi/12768/2014|2014-03-22
>A/chicken/Jiangxi/12274/2014|2014-03-16
>A/chicken/Jiangxi/12261/2014|2014-03-16
>A/chicken/Jiangxi/12254/2014|2014-03-16
>A/chicken/Jiangxi/12249/2014|2014-03-16
>A/chicken/Jiangxi/12245/2014|2014-03-16
>A/chicken/Jiangxi/12223/2014|2014-03-16
>A/chicken/Jiangxi/12221/2014|2014-03-16
>A/chicken/Jiangxi/12216/2014|2014-03-16
>A/chicken/Jiangxi/12210/2014|2014-03-16
>A/chicken/Jiangxi/12206/2014|2014-03-16
>A/chicken/Jiangxi/12564/2013|2013-04-07
>A/chicken/Jiangxi/10573/2014|2014-02-18
>A/chicken/Jiangxi/10552/2014|2014-02-18
>A/chicken/Jiangxi/9558/2014|2014-02-16
>A/chicken/Jiangxi/9534/2014|2014-02-16
>A/chicken/Jiangxi/9508/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9476/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9472/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9469/2014|2014-02-16
>A/chicken/Dongguan/4040/2013|2013-12-19
>A/chicken/Dongguan/4064/2013|2013-12-19
>A/chicken/Shenzhen/801/2013|2013-12-09
>A/chicken/Dongguan/4119/2013|2013-12-19
>A/chicken/Jiangxi/12554/2013|2013-04-07
>A/chicken/Jiangxi/12544/2013|2013-04-07
>A/chicken/Jiangxi/12492/2013|2013-04-07
>A/chicken/Jiangxi/12486/2013|2013-04-07
>A/chicken/Shaoxing/5479/2013|2013-10-29
>A/silkie_chicken/Shaoxing/5235/2013|2013-10-28
>A/chicken/Shaoxing/5227/2013|2013-10-28
>A/chicken/Shaoxing/5224/2013|2013-10-28
>A/chicken/Shaoxing/5201/2013|2013-10-28
>A/chicken/Shaoxing/5186/2013|2013-10-28
>A/chicken/Shaoxing/5146/2013|2013-10-28
>A/chicken/Shaoxing/5136/2013|2013-10-28
>A/silkie_chicken/Shaoxing/5130/2013|2013-10-28
>A/chicken/Shaoxing/5087/2013|2013-10-28
>A/chicken/Shaoxing/5086/2013|2013-10-28
>A/chicken/Jiaxing/4490/2013|2013-10-25
>A/silkie_chicken/Huzhou/4213/2013|2013-10-24
>A/chicken/Huzhou/4169/2013|2013-10-24
>A/chicken/Huzhou/4141/2013|2013-10-24
>A/chicken/Huzhou/4083/2013|2013-10-24
>A/chicken/Huzhou/4076/2013|2013-10-24
>A/chicken/Huzhou/4074/2013|2013-10-24
>A/chicken/Huzhou/4073/2013|2013-10-24
>A/chicken/Huzhou/4067/2013|2013-10-24
>A/chicken/Huzhou/4045/2013|2013-10-24
>A/chicken/Huzhou/3802/2013|2013-10-24
>A/chicken/Huzhou/3791/2013|2013-10-24
>A/chicken/Huzhou/3765/2013|2013-10-24
>A/chicken/Shaoxing/2417/2013|2013-10-20
>A/chicken/Dongguan/4251/2013|2013-12-19
>A/chicken/Dongguan/4195/2013|2013-12-19
>A/silkie_chicken/Dongguan/4129/2013|2013-12-19
>A/silkie_chicken/Dongguan/4127/2013|2013-12-19
>A/silkie_chicken/Dongguan/4126/2013|2013-12-19
>A/chicken/Dongguan/4114/2013|2013-12-19
>A/chicken/Dongguan/4102/2013|2013-12-19
>A/chicken/Dongguan/4094/2013|2013-12-19
>A/chicken/Dongguan/4063/2013|2013-12-19
>A/chicken/Dongguan/4048/2013|2013-12-19
>A/chicken/Dongguan/4037/2013|2013-12-19
>A/silkie_chicken/Dongguan/3990/2013|2013-12-19
>A/silkie_chicken/Dongguan/3980/2013|2013-12-19
>A/chicken/Dongguan/3972/2013|2013-12-19
>A/chicken/Dongguan/3945/2013|2013-12-19
>A/chicken/Dongguan/3935/2013|2013-12-19
>A/chicken/Dongguan/3917/2013|2013-12-19
>A/chicken/Dongguan/3894/2013|2013-12-19
>A/silkie_chicken/Shenzhen/3782/2013|2013-12-19
>A/silkie_chicken/Shenzhen/3781/2013|2013-12-19
>A/chicken/Shenzhen/3780/2013|2013-12-19
>A/chicken/Shenzhen/3734/2013|2013-12-19
>A/chicken/Shenzhen/3733/2013|2013-12-19
>A/silkie_chicken/Dongguan/3606/2013|2013-12-19
>A/silkie_chicken/Dongguan/3605/2013|2013-12-19
>A/chicken/Dongguan/3582/2013|2013-12-19
>A/chicken/Dongguan/3563/2013|2013-12-19
>A/chicken/Dongguan/3544/2013|2013-12-19
>A/silkie_chicken/Dongguan/3528/2013|2013-12-19
>A/silkie_chicken/Dongguan/3526/2013|2013-12-19
>A/silkie_chicken/Dongguan/3525/2013|2013-12-19
>A/silkie_chicken/Dongguan/3522/2013|2013-12-19
>A/silkie_chicken/Dongguan/3520/2013|2013-12-19
>A/chicken/Dongguan/3491/2013|2013-12-19
>A/chicken/Dongguan/3488/2013|2013-12-19
>A/chicken/Dongguan/3487/2013|2013-12-19
>A/chicken/Dongguan/3464/2013|2013-12-19
>A/chicken/Dongguan/3438/2013|2013-12-19
>A/chicken/Dongguan/3418/2013|2013-12-19
>A/silkie_chicken/Dongguan/3284/2013|2013-12-18
>A/silkie_chicken/Dongguan/3281/2013|2013-12-18
>A/silkie_chicken/Dongguan/3275/2013|2013-12-18
>A/chicken/Dongguan/3219/2013|2013-12-18
>A/silkie_chicken/Dongguan/3166/2013|2013-12-18
>A/chicken/Dongguan/3146/2013|2013-12-18
>A/chicken/Dongguan/3145/2013|2013-12-18
>A/chicken/Jiangxi/12232/2014|2014-03-16
>A/chicken/Jiangxi/12222/2014|2014-03-16
>A/chicken/Jiangxi/12219/2014|2014-03-16
>A/chicken/Jiangxi/12217/2014|2014-03-16
>A/chicken/Jiangxi/12208/2014|2014-03-16
>A/chicken/Jiangxi/12201/2014|2014-03-16
>A/chicken/Jiangxi/9530/2014|2014-02-16
>A/chicken/Jiangxi/9497/2014|2014-02-16
>A/chicken/Jiangxi/13553/2014|2014-04-11
>A/chicken/Jiangxi/13546/2014|2014-04-11
>A/chicken/Jiangxi/13538/2014|2014-04-11
>A/chicken/Jiangxi/13519/2014|2014-04-11
>A/chicken/Jiangxi/13518/2014|2014-04-11
>A/chicken/Jiangxi/13513/2014|2014-04-11
>A/chicken/Jiangxi/13510/2014|2014-04-11
>A/chicken/Jiangxi/13502/2014|2014-04-11
>A/chicken/Jiangxi/13496/2014|2014-04-11
>A/chicken/Jiangxi/13491/2014|2014-04-11
>A/chicken/Dongguan/1358/2014|2014-02-21
>A/chicken/Dongguan/1096/2014|2014-02-21
>A/chicken/Jiangxi/9513/2014|2014-02-16
>A/chicken/Jiangxi/12200/2014|2014-03-16
>A/chicken/Jiangxi/13268/2014|2014-03-30
>A/chicken/Jiangxi/13255/2014|2014-03-30
>A/chicken/Jiangxi/13250/2014|2014-03-30
>A/chicken/Jiangxi/13230/2014|2014-03-30
>A/chicken/Jiangxi/13223/2014|2014-03-30
>A/chicken/Jiangxi/13220/2014|2014-03-30
>A/chicken/Jiangxi/12240/2014|2014-03-16
>A/chicken/Jiangxi/13209/2014|2014-03-30
>A/chicken/Jiangxi/13207/2014|2014-03-30
>A/chicken/Jiangxi/12768/2014|2014-03-22
>A/chicken/Jiangxi/12274/2014|2014-03-16
>A/chicken/Jiangxi/12261/2014|2014-03-16
>A/chicken/Jiangxi/12254/2014|2014-03-16
>A/chicken/Jiangxi/12249/2014|2014-03-16
>A/chicken/Jiangxi/12245/2014|2014-03-16
>A/chicken/Jiangxi/12223/2014|2014-03-16
>A/chicken/Jiangxi/12221/2014|2014-03-16
>A/chicken/Jiangxi/12216/2014|2014-03-16
>A/chicken/Jiangxi/12210/2014|2014-03-16
>A/chicken/Jiangxi/12206/2014|2014-03-16
>A/chicken/Jiangxi/12564/2013|2013-04-07
>A/silkie_chicken/Jiangxi/9476/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9472/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9469/2014|2014-02-16
>A/chicken/Jiangxi/10573/2014|2014-02-18
>A/chicken/Jiangxi/10552/2014|2014-02-18
>A/chicken/Jiangxi/9558/2014|2014-02-16
>A/chicken/Jiangxi/9534/2014|2014-02-16
>A/chicken/Jiangxi/9508/2014|2014-02-16
>A/chicken/Dongguan/4040/2013|2013-12-19
>A/chicken/Dongguan/4064/2013|2013-12-19
>A/chicken/Shenzhen/801/2013|2013-12-09
>A/chicken/Dongguan/4119/2013|2013-12-19
>A/chicken/Jiangxi/12554/2013|2013-04-07
>A/chicken/Jiangxi/12544/2013|2013-04-07
>A/chicken/Jiangxi/12492/2013|2013-04-07
>A/chicken/Jiangxi/12486/2013|2013-04-07
>A/silkie_chicken/Shaoxing/5235/2013|2013-10-28
>A/silkie_chicken/Shaoxing/5130/2013|2013-10-28
>A/chicken/Dongguan/4251/2013|2013-12-19
>A/chicken/Dongguan/4195/2013|2013-12-19
>A/silkie_chicken/Dongguan/4129/2013|2013-12-19
>A/silkie_chicken/Dongguan/4127/2013|2013-12-19
>A/silkie_chicken/Dongguan/4126/2013|2013-12-19
>A/chicken/Dongguan/4114/2013|2013-12-19
>A/chicken/Dongguan/4102/2013|2013-12-19
>A/silkie_chicken/Dongguan/3990/2013|2013-12-19
>A/silkie_chicken/Dongguan/3980/2013|2013-12-19
>A/chicken/Dongguan/4094/2013|2013-12-19
>A/chicken/Dongguan/4063/2013|2013-12-19
>A/chicken/Dongguan/4048/2013|2013-12-19
>A/chicken/Dongguan/4037/2013|2013-12-19
>A/silkie_chicken/Shenzhen/3782/2013|2013-12-19
>A/silkie_chicken/Shenzhen/3781/2013|2013-12-19
>A/chicken/Dongguan/3972/2013|2013-12-19
>A/chicken/Dongguan/3945/2013|2013-12-19
>A/chicken/Dongguan/3935/2013|2013-12-19
>A/chicken/Dongguan/3917/2013|2013-12-19
>A/chicken/Dongguan/3894/2013|2013-12-19
>A/silkie_chicken/Dongguan/3606/2013|2013-12-19
>A/silkie_chicken/Dongguan/3605/2013|2013-12-19
>A/chicken/Shenzhen/3780/2013|2013-12-19
>A/chicken/Shenzhen/3734/2013|2013-12-19
>A/chicken/Shenzhen/3733/2013|2013-12-19
>A/chicken/Dongguan/3582/2013|2013-12-19
>A/silkie_chicken/Dongguan/3528/2013|2013-12-19
>A/silkie_chicken/Dongguan/3526/2013|2013-12-19
>A/silkie_chicken/Dongguan/3525/2013|2013-12-19
>A/silkie_chicken/Dongguan/3522/2013|2013-12-19
>A/silkie_chicken/Dongguan/3520/2013|2013-12-19
>A/chicken/Dongguan/3563/2013|2013-12-19
>A/chicken/Dongguan/3544/2013|2013-12-19
>A/chicken/Dongguan/3491/2013|2013-12-19
>A/chicken/Dongguan/3488/2013|2013-12-19
>A/chicken/Dongguan/3487/2013|2013-12-19
>A/chicken/Dongguan/3464/2013|2013-12-19
>A/chicken/Dongguan/3438/2013|2013-12-19
>A/silkie_chicken/Dongguan/3284/2013|2013-12-18
>A/silkie_chicken/Dongguan/3281/2013|2013-12-18
>A/silkie_chicken/Dongguan/3275/2013|2013-12-18
>A/chicken/Dongguan/3418/2013|2013-12-19
>A/silkie_chicken/Dongguan/3166/2013|2013-12-18
>A/silkie_chicken/Dongguan/3049/2013|2013-12-18
>A/chicken/Dongguan/3219/2013|2013-12-18
>A/chicken/Dongguan/3146/2013|2013-12-18
>A/chicken/Dongguan/3145/2013|2013-12-18
>A/chicken/Zhangzhou/8829/2014|2014-06-30
>A/chicken/Zhangzhou/8585/2014|2014-06-23
>A/chicken/Jiangxi/18515/2014|2014-06-15
>A/chicken/Jiangxi/18513/2014|2014-06-15
>A/chicken/Jiangxi/18487/2014|2014-06-15
>A/chicken/Jiangxi/18482/2014|2014-06-15
>A/chicken/Jiangxi/18449/2014|2014-06-15
>A/chicken/Jiangxi/18008/2014|2014-06-07
>A/chicken/Shantou/4833/2014|2014-07-22
>A/chicken/Shantou/4816/2014|2014-07-22
>A/chicken/Shantou/4832/2014|2014-07-22
>A/chicken/Shantou/4824/2014|2014-07-22
>A/chicken/Shantou/4325/2014|2014-07-01
>A/chicken/Shantou/3057/2014|2014-05-06
>A/silkie_chicken/Shantou/2056/2014|2014-03-25
>A/silkie_chicken/Shantou/2054/2014|2014-03-25
>A/silkie_chicken/Shantou/2050/2014|2014-03-25
>A/chicken/Jiangxi/15524/2014|2014-05-05
>A/duck/Jiangxi/15044/2014|2014-04-27
>A/chicken/Shantou/2562/2014|2014-04-16
>A/chicken/Shantou/2556/2014|2014-04-16
>A/chicken/Shantou/2550/2014|2014-04-16
>A/chicken/Jiangxi/14554/2014|2014-04-20
>A/chicken/Shantou/2546/2014|2014-04-16
>A/chicken/Shantou/2539/2014|2014-04-16
>A/chicken/Shantou/2538/2014|2014-04-16
>A/chicken/Shantou/2537/2014|2014-04-16
>A/chicken/Jiangxi/14530/2014|2014-04-20
>A/chicken/Jiangxi/14518/2014|2014-04-20
>A/chicken/Jiangxi/14517/2014|2014-04-20
>A/chicken/Jiangxi/14515/2014|2014-04-20
>A/chicken/Jiangxi/14513/2014|2014-04-20
>A/chicken/Jiangxi/14482/2014|2014-04-20
>A/chicken/Jiangxi/14479/2014|2014-04-20
>A/chicken/Jiangxi/14033/2014|2014-04-13
>A/chicken/Jiangxi/14023/2014|2014-04-13
>A/chicken/Jiangxi/13564/2014|2014-04-06
>A/chicken/Jiangxi/13556/2014|2014-04-06
>A/chicken/Jiangxi/13551/2014|2014-04-06
>A/chicken/Jiangxi/13548/2014|2014-04-06
>A/chicken/Jiangxi/13544/2014|2014-04-06
>A/chicken/Jiangxi/13543/2014|2014-04-06
>A/chicken/Jiangxi/13537/2014|2014-04-06
>A/chicken/Jiangxi/13536/2014|2014-04-06
>A/chicken/Jiangxi/13530/2014|2014-04-06
>A/chicken/Jiangxi/13524/2014|2014-04-06
>A/chicken/Jiangxi/13521/2014|2014-04-06
>A/chicken/Jiangxi/13512/2014|2014-04-06
>A/chicken/Jiangxi/13507/2014|2014-04-06
>A/chicken/Jiangxi/13493/2014|2014-04-06
>A/chicken/Jiangxi/13269/2014|2014-03-30
>A/chicken/Jiangxi/13252/2014|2014-03-30
>A/chicken/Jiangxi/13210/2014|2014-03-30
>A/chicken/Jiangxi/12273/2014|2014-03-16
>A/chicken/Jiangxi/12265/2014|2014-03-16
>A/chicken/Jiangxi/12264/2014|2014-03-16
>A/chicken/Jiangxi/12260/2014|2014-03-16
>A/chicken/Jiangxi/12256/2014|2014-03-16
>A/chicken/Jiangxi/12251/2014|2014-03-16
>A/chicken/Jiangxi/12248/2014|2014-03-16
>A/chicken/Jiangxi/12247/2014|2014-03-16
>A/chicken/Jiangxi/12243/2014|2014-03-16
>A/chicken/Jiangxi/12239/2014|2014-03-16
>A/chicken/Jiangxi/12232/2014|2014-03-16
>A/chicken/Jiangxi/12222/2014|2014-03-16
>A/chicken/Jiangxi/12219/2014|2014-03-16
>A/chicken/Jiangxi/12208/2014|2014-03-16
>A/chicken/Jiangxi/12217/2014|2014-03-16
>A/chicken/Jiangxi/12201/2014|2014-03-16
>A/chicken/Jiangxi/9530/2014|2014-02-16
>A/chicken/Jiangxi/9497/2014|2014-02-16
>A/chicken/Jiangxi/13553/2014|2014-04-11
>A/chicken/Jiangxi/13546/2014|2014-04-11
>A/chicken/Jiangxi/13538/2014|2014-04-11
>A/chicken/Jiangxi/13510/2014|2014-04-11
>A/chicken/Jiangxi/13519/2014|2014-04-11
>A/chicken/Jiangxi/13518/2014|2014-04-11
>A/chicken/Jiangxi/13513/2014|2014-04-11
>A/chicken/Jiangxi/13502/2014|2014-04-11
>A/chicken/Jiangxi/13496/2014|2014-04-11
>A/chicken/Jiangxi/13491/2014|2014-04-11
>A/chicken/Dongguan/1358/2014|2014-02-21
>A/chicken/Dongguan/1096/2014|2014-02-21
>A/chicken/Jiangxi/9513/2014|2014-02-16
>A/chicken/Jiangxi/12200/2014|2014-03-16
>A/chicken/Jiangxi/13268/2014|2014-03-30
>A/chicken/Jiangxi/13255/2014|2014-03-30
>A/chicken/Jiangxi/13250/2014|2014-03-30
>A/chicken/Jiangxi/13230/2014|2014-03-30
>A/chicken/Jiangxi/13220/2014|2014-03-30
>A/chicken/Jiangxi/13223/2014|2014-03-30
>A/chicken/Jiangxi/12240/2014|2014-03-16
>A/chicken/Jiangxi/13209/2014|2014-03-30
>A/chicken/Jiangxi/13207/2014|2014-03-30
>A/chicken/Jiangxi/12768/2014|2014-03-22
>A/chicken/Jiangxi/12274/2014|2014-03-16
>A/chicken/Jiangxi/12261/2014|2014-03-16
>A/chicken/Jiangxi/12254/2014|2014-03-16
>A/chicken/Jiangxi/12223/2014|2014-03-16
>A/chicken/Jiangxi/12245/2014|2014-03-16
>A/chicken/Jiangxi/12221/2014|2014-03-16
>A/chicken/Jiangxi/12249/2014|2014-03-16
>A/chicken/Jiangxi/12216/2014|2014-03-16
>A/chicken/Jiangxi/12210/2014|2014-03-16
>A/chicken/Jiangxi/12206/2014|2014-03-16
>A/chicken/Jiangxi/12564/2013|2013-04-07
>A/chicken/Jiangxi/12239/2014|2014-03-16
>A/chicken/Jiangxi/12232/2014|2014-03-16
>A/chicken/Jiangxi/12222/2014|2014-03-16
>A/chicken/Jiangxi/12219/2014|2014-03-16
>A/chicken/Jiangxi/12217/2014|2014-03-16
>A/chicken/Jiangxi/12208/2014|2014-03-16
>A/chicken/Jiangxi/12201/2014|2014-03-16
>A/chicken/Jiangxi/9530/2014|2014-02-16
>A/chicken/Jiangxi/9497/2014|2014-02-16
>A/chicken/Jiangxi/13553/2014|2014-04-11
>A/chicken/Jiangxi/13546/2014|2014-04-11
>A/chicken/Jiangxi/13538/2014|2014-04-11
>A/chicken/Jiangxi/13519/2014|2014-04-11
>A/chicken/Jiangxi/13518/2014|2014-04-11
>A/chicken/Jiangxi/13513/2014|2014-04-11
>A/chicken/Jiangxi/13510/2014|2014-04-11
>A/chicken/Jiangxi/13502/2014|2014-04-11
>A/chicken/Jiangxi/13496/2014|2014-04-11
>A/chicken/Jiangxi/13491/2014|2014-04-11
>A/chicken/Dongguan/1358/2014|2014-02-21
>A/chicken/Dongguan/1096/2014|2014-02-21
>A/chicken/Jiangxi/9513/2014|2014-02-16
>A/chicken/Jiangxi/12200/2014|2014-03-16
>A/chicken/Jiangxi/13268/2014|2014-03-30
>A/chicken/Jiangxi/13255/2014|2014-03-30
>A/chicken/Jiangxi/13250/2014|2014-03-30
>A/chicken/Jiangxi/13230/2014|2014-03-30
>A/chicken/Jiangxi/13223/2014|2014-03-30
>A/chicken/Jiangxi/13220/2014|2014-03-30
>A/chicken/Jiangxi/12240/2014|2014-03-16
>A/chicken/Jiangxi/13209/2014|2014-03-30
>A/chicken/Jiangxi/13207/2014|2014-03-30
>A/chicken/Jiangxi/12768/2014|2014-03-22
>A/chicken/Jiangxi/12274/2014|2014-03-16
>A/chicken/Jiangxi/12261/2014|2014-03-16
>A/chicken/Jiangxi/12254/2014|2014-03-16
>A/chicken/Jiangxi/12249/2014|2014-03-16
>A/chicken/Jiangxi/12245/2014|2014-03-16
>A/chicken/Jiangxi/12223/2014|2014-03-16
>A/chicken/Jiangxi/12221/2014|2014-03-16
>A/chicken/Jiangxi/12216/2014|2014-03-16
>A/chicken/Jiangxi/12210/2014|2014-03-16
>A/chicken/Jiangxi/12206/2014|2014-03-16
>A/chicken/Jiangxi/12564/2013|2013-04-07
>A/chicken/Jiangxi/10573/2014|2014-02-18
>A/chicken/Jiangxi/10552/2014|2014-02-18
>A/chicken/Jiangxi/9558/2014|2014-02-16
>A/chicken/Jiangxi/9534/2014|2014-02-16
>A/chicken/Jiangxi/9508/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9476/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9472/2014|2014-02-16
>A/silkie_chicken/Jiangxi/9469/2014|2014-02-16
>A/chicken/Dongguan/4040/2013|2013-12-19
>A/chicken/Dongguan/4064/2013|2013-12-19
>A/chicken/Shenzhen/801/2013|2013-12-09
>A/chicken/Dongguan/4119/2013|2013-12-19
>A/chicken/Jiangxi/12554/2013|2013-04-07
>A/chicken/Jiangxi/12544/2013|2013-04-07
>A/chicken/Jiangxi/12492/2013|2013-04-07
>A/chicken/Jiangxi/12486/2013|2013-04-07
>A/chicken/Shaoxing/5479/2013|2013-10-29
>A/silkie_chicken/Shaoxing/5235/2013|2013-10-28
>A/chicken/Shaoxing/5227/2013|2013-10-28
>A/chicken/Shaoxing/5224/2013|2013-10-28
>A/chicken/Shaoxing/5201/2013|2013-10-28
>A/chicken/Shaoxing/5186/2013|2013-10-28
>A/chicken/Shaoxing/5146/2013|2013-10-28
>A/chicken/Shaoxing/5136/2013|2013-10-28
>A/silkie_chicken/Shaoxing/5130/2013|2013-10-28
>A/chicken/Shaoxing/5087/2013|2013-10-28
>A/chicken/Shaoxing/5086/2013|2013-10-28
>A/chicken/Jiaxing/4490/2013|2013-10-25
>A/silkie_chicken/Huzhou/4213/2013|2013-10-24
>A/chicken/Huzhou/4169/2013|2013-10-24
>A/chicken/Huzhou/4141/2013|2013-10-24
>A/chicken/Huzhou/4083/2013|2013-10-24
>A/chicken/Huzhou/4076/2013|2013-10-24
>A/chicken/Huzhou/4074/2013|2013-10-24
>A/chicken/Huzhou/4073/2013|2013-10-24
>A/chicken/Huzhou/4067/2013|2013-10-24
>A/chicken/Huzhou/4045/2013|2013-10-24
>A/chicken/Huzhou/3802/2013|2013-10-24
>A/chicken/Huzhou/3791/2013|2013-10-24
>A/chicken/Huzhou/3765/2013|2013-10-24
>A/chicken/Shaoxing/2417/2013|2013-10-20
>A/chicken/Dongguan/4251/2013|2013-12-19
>A/chicken/Dongguan/4195/2013|2013-12-19
>A/silkie_chicken/Dongguan/4129/2013|2013-12-19
>A/silkie_chicken/Dongguan/4127/2013|2013-12-19
>A/silkie_chicken/Dongguan/4126/2013|2013-12-19
>A/chicken/Dongguan/4114/2013|2013-12-19
>A/chicken/Dongguan/4102/2013|2013-12-19
>A/chicken/Dongguan/4094/2013|2013-12-19
>A/chicken/Dongguan/4063/2013|2013-12-19
>A/chicken/Dongguan/4048/2013|2013-12-19
>A/chicken/Dongguan/4037/2013|2013-12-19
>A/silkie_chicken/Dongguan/3990/2013|2013-12-19
>A/silkie_chicken/Dongguan/3980/2013|2013-12-19
>A/chicken/Dongguan/3972/2013|2013-12-19
>A/chicken/Dongguan/3945/2013|2013-12-19
>A/chicken/Dongguan/3935/2013|2013-12-19
>A/chicken/Dongguan/3917/2013|2013-12-19
>A/chicken/Dongguan/3894/2013|2013-12-19
>A/silkie_chicken/Shenzhen/3782/2013|2013-12-19
>A/silkie_chicken/Shenzhen/3781/2013|2013-12-19
>A/chicken/Shenzhen/3780/2013|2013-12-19
>A/chicken/Shenzhen/3734/2013|2013-12-19
>A/chicken/Shenzhen/3733/2013|2013-12-19
>A/silkie_chicken/Dongguan/3606/2013|2013-12-19
>A/silkie_chicken/Dongguan/3605/2013|2013-12-19
>A/chicken/Dongguan/3582/2013|2013-12-19
>A/chicken/Dongguan/3563/2013|2013-12-19
>A/chicken/Dongguan/3544/2013|2013-12-19
>A/silkie_chicken/Dongguan/3528/2013|2013-12-19
>A/silkie_chicken/Dongguan/3526/2013|2013-12-19
>A/silkie_chicken/Dongguan/3525/2013|2013-12-19
>A/silkie_chicken/Dongguan/3522/2013|2013-12-19
>A/silkie_chicken/Dongguan/3520/2013|2013-12-19
>A/chicken/Dongguan/3491/2013|2013-12-19
>A/chicken/Dongguan/3488/2013|2013-12-19
>A/chicken/Dongguan/3487/2013|2013-12-19
>A/chicken/Dongguan/3464/2013|2013-12-19
>A/chicken/Dongguan/3438/2013|2013-12-19
>A/chicken/Dongguan/3418/2013|2013-12-19
>A/silkie_chicken/Dongguan/3284/2013|2013-12-18
>A/silkie_chicken/Dongguan/3281/2013|2013-12-18
>A/silkie_chicken/Dongguan/3275/2013|2013-12-18
>A/chicken/Dongguan/3219/2013|2013-12-18
>A/silkie_chicken/Dongguan/3166/2013|2013-12-18
>A/chicken/Dongguan/3146/2013|2013-12-18
>A/chicken/Dongguan/709/2014|2014-02-20
>A/chicken/Dongguan/262/2014|2014-02-20
>A/chicken/Dongguan/248/2014|2014-02-20
>A/chicken/Dongguan/237/2014|2014-02-20
>A/chicken/Dongguan/213/2014|2014-02-20
>A/chicken/Dongguan/210/2014|2014-02-20
>A/chicken/Dongguan/191/2014|2014-02-20
>A/chicken/Dongguan/178/2014|2014-02-20
>A/chicken/Dongguan/1108/2014|2014-02-21
>A/chicken/Dongguan/1091/2014|2014-02-21
>A/chicken/Dongguan/1673/2014|2014-02-21
>A/chicken/Dongguan/1666/2014|2014-02-21
>A/chicken/Dongguan/1619/2014|2014-02-21
>A/chicken/Dongguan/1526/2014|2014-02-21
>A/silkie_chicken/Dongguan/1516/2014|2014-02-21
>A/chicken/Dongguan/1506/2014|2014-02-21
>A/chicken/Dongguan/1505/2014|2014-02-21
>A/chicken/Dongguan/1494/2014|2014-02-21
>A/chicken/Dongguan/1459/2014|2014-02-21
>A/chicken/Dongguan/1456/2014|2014-02-21
>A/silkie_chicken/Dongguan/1451/2014|2014-02-21
>A/silkie_chicken/Dongguan/1450/2014|2014-02-21
>A/silkie_chicken/Dongguan/1448/2014|2014-02-21
>A/chicken/Dongguan/1374/2014|2014-02-21
>A/chicken/Dongguan/1312/2014|2014-02-21
>A/chicken/Dongguan/1297/2014|2014-02-21
>A/silkie_chicken/Dongguan/1274/2014|2014-02-21
>A/silkie_chicken/Dongguan/1268/2014|2014-02-21
>A/silkie_chicken/Dongguan/1264/2014|2014-02-21
>A/chicken/Dongguan/1177/2014|2014-02-21
>A/chicken/Dongguan/1143/2014|2014-02-21
>A/chicken/Dongguan/1075/2014|2014-02-21
>A/chicken/Dongguan/1057/2014|2014-02-21
>A/chicken/Dongguan/1051/2014|2014-02-21
>A/silkie_chicken/Dongguan/991/2014|2014-02-21
>A/silkie_chicken/Dongguan/988/2014|2014-02-21
>A/silkie_chicken/Dongguan/963/2014|2014-02-21
>A/chicken/Dongguan/856/2014|2014-02-20
>A/chicken/Dongguan/695/2014|2014-02-20
>A/silkie_chicken/Dongguan/656/2014|2014-02-20
>A/silkie_chicken/Dongguan/635/2014|2014-02-20
>A/chicken/Dongguan/584/2014|2014-02-20
>A/chicken/Dongguan/568/2014|2014-02-20
>A/chicken/Dongguan/536/2014|2014-02-20
>A/chicken/Dongguan/518/2014|2014-02-20
>A/chicken/Dongguan/449/2014|2014-02-20
>A/chicken/Dongguan/189/2014|2014-02-20
>A/chicken/Dongguan/173/2014|2014-02-20
>A/chicken/Dongguan/169/2014|2014-02-20
>A/silkie_chicken/Dongguan/157/2014|2014-02-20
>A/chicken/Jiangxi/10965/2014|2014-02-18
>A/chicken/Jiangxi/10964/2014|2014-02-18
>A/chicken/Jiangxi/10963/2014|2014-02-18
>A/chicken/Jiangxi/10962/2014|2014-02-18
>A/chicken/Jiangxi/10961/2014|2014-02-18
>A/chicken/Jiangxi/10959/2014|2014-02-18
>A/chicken/Jiangxi/10958/2014|2014-02-18
>A/chicken/Jiangxi/10957/2014|2014-02-18
>A/chicken/Jiangxi/10956/2014|2014-02-18
>A/chicken/Jiangxi/10955/2014|2014-02-18
