species,province,count,lat,lon,date,doy
Glareola maldivarum,Shanghai,17,30.920507,121.973159,9/17/2016,260
Tringa stagnatilis,Shanghai,1,30.920507,121.973159,10/4/2018,276
Ardeola bacchus,Jiangsu,2,32.868218,120.91234,6/14/2015,164
Tringa erythropus,Shanghai,11,31.49514,121.964722,4/4/2014,93
Nycticorax nycticorax,Shanghai,3,30.920507,121.973159,10/2/2017,274
Arenaria interpres,Shanghai,1,30.920507,121.973159,5/4/2016,124
Nycticorax nycticorax,Shanghai,1,31.246077,121.587705,11/29/2016,333
Tachybaptus ruficollis,Guangdong,3,22.64974,113.960109,9/5/2014,247
Leucogeranus leucogeranus,Jiangxi,80,29.166667,115.95,12/29/2013,362
Calidris falcinellus,Jiangsu,20,32.75,120.96,4/29/2018,118
Anas crecca,Jiangxi,,28.948401,116.356972,12/20/2018,353
Grus grus,Jiangxi,49,29.193901,116.00194,1/7/2012,6
Calidris alpina,Guangdong,1,22.522418,114.00032,11/19/2018,322
Tringa nebularia,Jiangsu,1,32.75,120.96,4/30/2018,119
Cygnus columbianus,Shanghai,7,31.49514,121.964722,1/14/2017,13
Actitis hypoleucos,Guangdong,2,22.607935,114.502404,12/9/2017,342
Gallinula chloropus,Shanghai,,31.641032,121.566374,1/15/2017,14
Ciconia boyciana,Jiangxi,,28.870571,116.43317,12/10/1989,343
Calidris tenuirostris,Shanghai,1,30.729147,121.37219,8/28/2016,240
Ardea alba,Jiangxi,1,28.870571,116.43317,11/15/2013,318
Tringa nebularia,Shanghai,8,30.920507,121.973159,10/11/2016,284
Ardeola bacchus,Guangdong,3,20.532907,110.504651,3/1/2014,59
Egretta eulophotes,Zhejiang,12,30.092044,122.025704,5/29/2010,148
Actitis hypoleucos,Shanghai,6,30.920507,121.973159,4/28/2017,117
Aythya fuligula,Shanghai,6,30.901893,121.976287,10/29/2016,302
Ardea cinerea,Shanghai,4,31.49514,121.964722,4/7/2017,96
Ardea intermedia,Shanghai,1,31.118986,121.869926,9/19/2017,261
Nycticorax nycticorax,Jiangxi,100,28.870571,116.43317,2/17/2018,47
Ardea cinerea,Shanghai,4,30.901893,121.976287,10/2/2018,274
Aix galericulata,Jiangxi,1,29.248101,117.86371,6/6/2008,157
Leucogeranus leucogeranus,Jiangxi,3,29.166667,115.95,1/1/2016,0
Tringa erythropus,Jiangxi,1,29.173488,115.981259,12/29/2018,362
Platalea minor,Jiangsu,3,32.75,120.96,11/2/2016,306
Podiceps cristatus,Jiangxi,45,29.177,116.006,12/7/2017,340
Nycticorax nycticorax,Shanghai,3,31.221888,121.420066,11/30/2018,333
Leucogeranus leucogeranus,Jiangxi,12,29.0971,116.0042,1/5/2018,4
Platalea leucorodia,Shanghai,70,30.920507,121.973159,12/12/2015,345
Ardea cinerea,Shanghai,5,30.920507,121.973159,10/11/2017,283
Tringa erythropus,Jiangxi,500,28.870571,116.43317,12/31/2013,364
Gallinago gallinago,Guangdong,2,22.45799,113.551847,12/16/2018,349
Fulica atra,Jiangsu,950,32.75,120.96,12/2/2017,335
Gallinula chloropus,Zhejiang,5,28.960727,118.851528,2/6/2018,36
Tringa glareola,Guangdong,2,20.224142,109.920002,10/23/2016,296
Egretta garzetta,Shanghai,1,31.1478,121.4389,9/22/2018,264
Mareca falcata,Zhejiang,2,28.452151,119.457092,12/15/2011,348
Calidris alpina,Shanghai,3,30.920507,121.973159,5/8/2016,128
Xenus cinereus,Guangdong,10,20.759,110.395,4/7/2016,97
Tachybaptus ruficollis,Jiangsu,10,32.282689,121.408968,9/17/2016,260
Phalacrocorax carbo,Jiangxi,2,28.870571,116.43317,2/17/2018,47
Actitis hypoleucos,Shanghai,1,30.920507,121.973159,1/15/2017,14
Platalea leucorodia,Shanghai,62,30.920507,121.973159,12/25/2016,359
Numenius madagascariensis,Jiangsu,5,32.581667,121.006667,5/5/2018,124
Tachybaptus ruficollis,Shanghai,15,30.920507,121.973159,6/4/2017,154
Ciconia boyciana,Shanghai,4,31.49514,121.964722,12/13/2017,346
Sternula albifrons,Jiangsu,7,32.581667,121.006667,8/14/2015,225
Tachybaptus ruficollis,Shanghai,,31.507963,121.962245,4/16/2012,106
Ardea cinerea,Jiangxi,8,29.661206,115.85495,12/8/2017,341
Grus monacha,Shanghai,40,31.477754,121.942169,12/10/2017,343
Egretta garzetta,Guangdong,8,22.45799,113.551847,3/27/2018,85
Ardea alba,Shanghai,25,30.920667,121.973382,7/26/2018,206
Tachybaptus ruficollis,Shanghai,18,31.297333,121.859434,10/11/2016,284
Ardeola bacchus,Jiangsu,,32.510267,121.179411,4/26/2012,116
Charadrius alexandrinus,Jiangsu,,32.481,121.23,8/14/2017,225
Chlidonias hybrida,Shanghai,3,30.920507,121.973159,9/25/2018,267
Ardeola bacchus,Shanghai,3,31.49514,121.964722,9/5/2016,248
Egretta garzetta,Shanghai,75,31.075901,121.153021,6/20/2015,170
Gallinago gallinago,Shanghai,9,30.920507,121.973159,12/18/2016,352
Arenaria interpres,Jiangsu,5,32.75,120.96,8/27/2016,239
Pluvialis squatarola,Shanghai,30,30.920507,121.973159,4/14/2018,103
Gallinago megala,Zhejiang,1,30.592967,122.06883,4/22/2017,111
Ichthyaetus relictus,Jiangsu,20,34.830337,119.198292,4/16/2018,105
Actitis hypoleucos,Guangdong,1,20.603704,110.490103,4/11/2014,100
Numenius arquata,Jiangsu,30,32.581667,121.006667,5/5/2015,124
Anas crecca,Jiangsu,3,32.75,120.96,10/4/2014,276
Calidris acuminata,Shanghai,2,31.297333,121.859434,4/18/2015,107
Gallinago megala,Shanghai,1,30.920507,121.973159,8/31/2018,242
Limosa limosa,Jiangsu,10,32.581667,121.006667,9/18/2016,261
Amaurornis phoenicurus,Guangdong,2,22.553805,114.058428,11/3/2017,306
Chroicocephalus ridibundus,Jiangsu,2,32.75,120.96,8/21/2016,233
Egretta garzetta,Shanghai,6,31.510041,121.963751,12/2/2018,335
Podiceps nigricollis,Shanghai,2,30.920507,121.973159,12/2/2017,335
Nycticorax nycticorax,Shanghai,20,31.061478,120.915527,9/5/2018,247
Egretta garzetta,Guangdong,33,20.891,110.184,12/30/2015,363
Tadorna tadorna,Jiangsu,15,33.602272,120.507223,1/18/2015,17
Sternula albifrons,Jiangsu,1,31.897016,120.804399,8/30/2015,241
Ardea cinerea,Shanghai,1,31.233922,121.498565,2/11/2016,41
Nycticorax nycticorax,Shanghai,5,31.514568,121.938722,1/6/2018,5
Ardeola bacchus,Jiangsu,1,32.561991,121.040156,4/30/2018,119
Anas crecca,Shanghai,50,30.920507,121.973159,12/10/2016,344
Cygnus columbianus,Jiangxi,130,29.177,116.006,12/7/2017,340
Botaurus stellaris,Shanghai,1,31.313462,121.876574,3/25/2018,83
Tringa stagnatilis,Jiangsu,37,32.581667,121.006667,4/24/2015,113
Ardea cinerea,Zhejiang,1,30.64273,122.061938,11/25/2018,328
Charadrius alexandrinus,Jiangsu,15,33.602272,120.507223,12/19/2014,352
Numenius phaeopus,Shanghai,5,30.729147,121.37219,5/10/2017,129
Gallinula chloropus,Shanghai,4,30.920507,121.973159,5/21/2015,140
Glareola maldivarum,Zhejiang,120,30.363174,120.457149,8/25/2012,237
Tringa glareola,Shanghai,,31.49514,121.964722,10/1/2014,273
Ardeola bacchus,Jiangsu,1,32.581667,121.006667,5/1/2014,120
Ardea cinerea,Shanghai,20,30.920507,121.973159,12/29/2016,363
Tachybaptus ruficollis,Zhejiang,2,30.64273,122.061938,4/29/2017,118
Sibirionetta formosa,Shanghai,6,30.920507,121.973159,11/17/2013,320
Ardea alba,Shanghai,10,30.920507,121.973159,12/12/2015,345
Calidris ruficollis,Shanghai,5,30.753804,121.39207,9/4/2016,247
Tachybaptus ruficollis,Jiangsu,5,32.581667,121.006667,5/1/2014,120
Ardea alba,Jiangxi,3,29.152843,115.9918,1/19/2018,18
Tringa erythropus,Zhejiang,6,27.946444,120.92477,7/22/2012,203
Fulica atra,Shanghai,2,31.22479,121.399334,7/2/2018,182
Tadorna ferruginea,Jiangsu,2,33.602272,120.507223,1/17/2018,16
Recurvirostra avosetta,Guangdong,10,22.490513,113.562326,4/6/2018,95
Phalacrocorax carbo,Shanghai,3,30.920507,121.973159,10/20/2016,293
Numenius madagascariensis,Jiangsu,1,32.856605,120.967603,5/21/2016,141
Ardeola bacchus,Shanghai,,30.920507,121.973159,8/14/2017,225
Charadrius dubius,Jiangsu,5,32.581667,121.006667,9/11/2015,253
Gallinula chloropus,Shanghai,1,31.335202,121.508112,8/3/2017,214
Gallinula chloropus,Shanghai,1,31.49514,121.964722,6/13/2013,163
Podiceps cristatus,Shanghai,5,31.297333,121.859434,12/7/2016,341
Tringa totanus,Jiangsu,5,32.662,120.958,8/13/2017,224
Gallinula chloropus,Shanghai,6,30.901893,121.976287,4/21/2018,110
Tachybaptus ruficollis,Shanghai,2,30.920507,121.973159,5/6/2018,125
Chlidonias leucopterus,Shanghai,2,30.920507,121.973159,9/27/2015,269
Actitis hypoleucos,Jiangxi,5,29.167976,117.844806,12/9/2017,342
Ardea cinerea,Shanghai,10,31.313462,121.876574,3/12/2017,70
Chroicocephalus ridibundus,Jiangsu,,33.602272,120.507223,11/24/2018,327
Tachybaptus ruficollis,Zhejiang,1,27.737038,120.737269,5/5/2018,124
Ardeola bacchus,Shanghai,2,30.920507,121.973159,5/5/2018,124
Egretta garzetta,Shanghai,,31.04147,121.891119,8/23/2006,234
Podiceps cristatus,Jiangsu,5,33.634694,120.47629,12/30/2017,363
Ardeola bacchus,Shanghai,1,30.729147,121.37219,5/3/2016,123
Mareca penelope,Shanghai,2,30.920507,121.973159,4/6/2018,95
Tringa guttifer,Jiangsu,15,32.581667,121.006667,9/29/2015,271
Actitis hypoleucos,Shanghai,,31.49514,121.964722,9/21/2014,263
Podiceps nigricollis,Jiangsu,50,32.808683,120.96282,11/15/2014,318
Arenaria interpres,Jiangsu,,32.75,120.96,4/29/2017,118
Recurvirostra avosetta,Guangdong,60,22.522418,114.00032,12/17/2016,351
Arenaria interpres,Jiangsu,1,32.581667,121.006667,5/1/2014,120
Spatula clypeata,Guangdong,860,22.5923,113.636184,1/19/2014,18
Pluvialis squatarola,Jiangsu,20,32.75,120.96,8/20/2016,232
Amaurornis phoenicurus,Zhejiang,1,30.64273,122.061938,4/30/2016,120
Egretta garzetta,Jiangsu,4,32.545022,121.092769,9/23/2018,265
Tringa brevipes,Jiangsu,6,32.524367,121.146945,5/21/2016,141
Calidris alba,Jiangsu,30,32.581667,121.006667,4/18/2015,107
Calidris alpina,Jiangsu,100,32.581667,121.006667,5/1/2014,120
Calidris alpina,Shanghai,23,31.297621,121.872368,8/31/2014,242
Egretta garzetta,Shanghai,2,31.383134,121.530118,10/29/2017,301
Actitis hypoleucos,Shanghai,7,30.920507,121.973159,5/13/2017,132
Hydrophasianus chirurgus,Zhejiang,12,30.253522,119.915428,8/30/2012,242
Arenaria interpres,Jiangsu,12,32.528747,121.137521,5/23/2016,143
Anas crecca,Zhejiang,80,30.908632,120.076232,3/6/2014,64
Ardea cinerea,Jiangxi,4,28.870571,116.43317,2/5/2018,35
Ardea alba,Shanghai,2,31.297621,121.872368,8/31/2014,242
Mareca penelope,Guangdong,1,22.531625,113.97868,1/28/2017,27
Ardeola bacchus,Shanghai,2,30.920507,121.973159,9/3/2016,246
Gallinula chloropus,Shanghai,4,31.215664,121.545353,11/18/2017,321
Calidris alpina,Jiangsu,600,32.581667,121.006667,8/4/2015,215
Tachybaptus ruficollis,Zhejiang,5,30.270709,120.078047,3/3/2012,62
Tringa totanus,Shanghai,16,31.49514,121.964722,4/3/2016,93
Calidris alba,Jiangsu,15,32.868218,120.91234,8/11/2017,222
Phalacrocorax carbo,Jiangxi,10,28.948401,116.356972,12/20/2018,353
Mareca falcata,Jiangsu,10,32.581667,121.006667,4/21/2015,110
Calidris ruficollis,Shanghai,40,30.920507,121.973159,5/14/2015,133
Gelochelidon nilotica,Jiangsu,,32.75,120.96,8/10/2017,221
Spatula clypeata,Shanghai,12,30.920507,121.973159,3/14/2018,72
Calidris acuminata,Jiangsu,6,32.22442,121.534255,9/9/2018,251
Calidris ferruginea,Shanghai,1,30.902477,121.976304,11/6/2017,309
Platalea leucorodia,Jiangxi,,29.166667,115.95,1/1/2017,0
Actitis hypoleucos,Shanghai,1,31.1478,121.4389,5/10/2014,129
Grus grus,Jiangxi,580,28.826809,116.391711,12/4/2017,337
Anser albifrons,Shanghai,75,30.920507,121.973159,12/25/2016,359
Calidris minuta,Jiangsu,1,32.581667,121.006667,8/14/2015,225
Anas platyrhynchos,Jiangxi,,29.150526,115.972173,1/11/2015,10
Charadrius alexandrinus,Jiangsu,40,32.581667,121.006667,4/18/2015,107
Spatula clypeata,Shanghai,50,30.920507,121.973159,12/10/2016,344
Platalea leucorodia,Jiangxi,4,29.193901,116.00194,1/8/2012,7
Gallinula chloropus,Shanghai,1,31.604883,121.853288,12/26/2015,359
Charadrius leschenaultii,Shanghai,,30.920507,121.973159,8/7/2016,219
Anas platyrhynchos,Jiangsu,15,34.647585,119.261001,2/28/2016,58
Actitis hypoleucos,Jiangsu,1,32.544337,120.99635,5/5/2015,124
Calidris ferruginea,Jiangsu,1,32.581667,121.006667,5/21/2016,141
Charadrius placidus,Jiangxi,2,29.164208,117.841038,1/15/2018,14
Anas platyrhynchos,Shanghai,8,30.920507,121.973159,11/13/2016,317
Tringa erythropus,Shanghai,100,30.920507,121.973159,11/21/2016,325
Podiceps cristatus,Jiangxi,38,28.691967,115.984274,2/23/2018,53
Limosa lapponica,Jiangsu,400,32.545022,121.092769,5/22/2016,142
Egretta garzetta,Guangdong,1,22.34296,113.511402,11/30/2018,333
Gallinula chloropus,Shanghai,7,31.215664,121.545353,6/9/2017,159
Tringa ochropus,Jiangsu,1,31.222745,120.445616,12/1/2016,335
Charadrius alexandrinus,Guangdong,1,23.46426,116.877065,2/17/2015,47
Anas platyrhynchos,Jiangxi,,29.162931,115.983074,1/12/2015,11
Nycticorax nycticorax,Shanghai,1,30.753804,121.39207,12/6/2016,340
Tringa stagnatilis,Jiangsu,2,32.581667,121.006667,5/21/2016,141
Chroicocephalus ridibundus,Jiangxi,100,28.92198,116.304,11/16/2016,320
Spatula clypeata,Shanghai,10,31.313462,121.876574,1/16/2016,15
Ardea cinerea,Shanghai,5,30.920507,121.973159,5/14/2015,133
Xenus cinereus,Jiangsu,1,33.042097,120.840031,5/13/2017,132
Tringa glareola,Zhejiang,6,30.276265,120.273535,9/2/2017,244
Anas platyrhynchos,Zhejiang,40,30.301909,121.347299,12/15/2012,349
Ardea cinerea,Guangdong,4,23.075547,113.323916,10/21/2018,293
Gallinago gallinago,Shanghai,9,31.1478,121.4389,1/26/2016,25
Tachybaptus ruficollis,Guangdong,2,22.964479,113.306208,7/16/2016,197
Actitis hypoleucos,Shanghai,,30.917027,121.474886,1/4/1996,3
Egretta garzetta,Guangdong,5,22.576014,114.209554,2/20/2018,50
Calidris alpina,Shanghai,50,31.313462,121.876574,8/28/2016,240
Pluvialis squatarola,Jiangsu,500,32.545022,121.092769,5/22/2016,142
Grus grus,Jiangxi,23,29.166667,115.95,12/28/2016,362
Pluvialis squatarola,Jiangsu,11,32.75,120.96,9/9/2017,251
Anas platyrhynchos,Shanghai,1,31.49514,121.964722,6/29/2018,179
Limosa limosa,Shanghai,5,31.49514,121.964722,4/11/2017,100
Xenus cinereus,Shanghai,1,30.901893,121.976287,4/30/2016,120
Leucogeranus leucogeranus,Jiangxi,100,29.173488,115.981259,12/29/2018,362
Numenius phaeopus,Jiangsu,1,32.545023,121.092786,5/21/2016,141
Calidris falcinellus,Shanghai,20,30.920507,121.973159,9/17/2016,260
Fulica atra,Shanghai,112,30.920507,121.973159,1/13/2018,12
Aythya fuligula,Jiangxi,3,29.166667,115.95,12/15/2014,348
Ardea alba,Guangdong,1,23.140085,113.263237,5/10/2013,129
Phalacrocorax carbo,Guangdong,1,22.45799,113.551847,12/16/2018,349
Podiceps cristatus,Shanghai,20,30.920507,121.973159,12/3/2016,337
Tachybaptus ruficollis,Zhejiang,2,29.214208,120.061984,12/29/2009,362
Tringa nebularia,Jiangxi,,28.870571,116.43317,2/20/2014,50
Ardeola bacchus,Jiangsu,10,32.75,120.96,9/11/2016,254
Mareca penelope,Shanghai,8,30.89183,121.902189,10/15/2016,288
Calidris alba,Jiangsu,2,32.75,120.96,4/29/2018,118
Mergus merganser,Jiangxi,4,28.870571,116.43317,12/26/2009,359
Calidris tenuirostris,Jiangsu,3,32.545022,121.092769,5/22/2016,142
Mergellus albellus,Jiangsu,12,32.581667,121.006667,12/2/2017,335
Gallinula chloropus,Shanghai,6,31.215664,121.545353,11/26/2017,329
Calidris acuminata,Jiangsu,70,32.581667,121.006667,4/22/2011,111
Anas acuta,Jiangsu,8,33.602272,120.507223,11/13/2015,316
Mareca strepera,Shanghai,8,30.753804,121.39207,11/14/2016,318
Ardea alba,Shanghai,1,30.920507,121.973159,10/21/2018,293
Egretta garzetta,Shanghai,4,30.729147,121.37219,1/23/2017,22
Aythya fuligula,Guangdong,100,22.522418,114.00032,3/10/2018,68
Egretta garzetta,Jiangsu,9,32.868218,120.91234,6/12/2015,162
Tringa nebularia,Shanghai,2,30.920507,121.973159,7/29/2017,209
Spatula querquedula,Shanghai,,31.49514,121.964722,3/25/2012,84
Ardea alba,Jiangsu,50,33.602272,120.507223,12/25/2001,358
Ardea alba,Jiangxi,,28.870571,116.43317,1/12/2014,11
Tachybaptus ruficollis,Shanghai,10,30.901893,121.976287,11/22/2015,325
Pluvialis fulva,Jiangsu,5,32.544236,120.997803,4/14/2017,103
Sterna sumatrana,Guangdong,5,22.1033,114.0273,5/13/2017,132
Tringa erythropus,Jiangsu,2,32.75,120.96,9/22/2018,264
Pluvialis squatarola,Shanghai,,31.641032,121.566374,2/19/2015,49
Gallinula chloropus,Guangdong,2,23.142807,113.025885,11/26/2016,330
Spatula querquedula,Jiangsu,1,32.282689,121.408968,9/17/2016,260
Egretta garzetta,Shanghai,,30.853134,121.690332,5/28/2018,147
Nycticorax nycticorax,Guangdong,3,22.96508,113.80759,10/27/2018,299
Numenius phaeopus,Shanghai,1,30.825013,121.933226,5/22/2006,141
Mareca falcata,Shanghai,8,30.920507,121.973159,12/31/2018,364
Numenius minutus,Shanghai,5,30.93013,121.969524,8/31/2018,242
Chroicocephalus ridibundus,Guangdong,2,20.844,110.204,1/26/2016,25
Gallinula chloropus,Shanghai,2,30.920507,121.973159,10/15/2016,288
Tringa brevipes,Jiangsu,6,32.524367,121.146945,5/21/2016,141
Limosa limosa,Jiangsu,10,32.581667,121.006667,8/27/2015,238
Xenus cinereus,Guangdong,1,21.617662,111.791283,11/30/2018,333
Charadrius alexandrinus,Jiangsu,2,32.555076,121.051187,5/21/2016,141
Calidris tenuirostris,Jiangsu,800,32.332237,121.415614,9/7/2017,249
Vanellus vanellus,Jiangxi,20,29.173488,115.981259,12/29/2018,362
Tringa totanus,Shanghai,2,30.920507,121.973159,9/29/2018,271
Himantopus himantopus,Shanghai,240,30.920507,121.973159,8/26/2017,237
Sterna hirundo,Shanghai,1,30.920507,121.973159,9/4/2018,246
Aix galericulata,Zhejiang,2,30.251491,120.139425,1/21/2017,20
Anas platyrhynchos,Jiangsu,2,32.581667,121.006667,5/21/2016,141
Anser cygnoides,Jiangxi,5,29.16198,115.932198,1/14/2018,13
Spatula querquedula,Jiangsu,150,32.75,120.96,9/11/2016,254
Amaurornis phoenicurus,Guangdong,1,23.016627,113.777762,2/22/2018,52
Ardea cinerea,Shanghai,2,30.920507,121.973159,9/9/2018,251
Fulica atra,Shanghai,18,30.888611,121.922914,3/10/2018,68
Ardea alba,Guangdong,4,22.521693,114.01785,9/5/2017,247
Mareca strepera,Shanghai,1,30.920507,121.973159,3/5/2017,63
Nycticorax nycticorax,Shanghai,40,31.238655,121.49084,4/23/2017,112
Limosa limosa,Jiangsu,1,32.545022,121.092769,5/1/2018,120
Grus grus,Shanghai,,31.49514,121.964722,12/28/2006,361
Himantopus himantopus,Jiangsu,6,32.75,120.96,9/22/2018,264
Tringa nebularia,Jiangxi,5,29.167976,117.844806,12/11/2017,344
Tringa nebularia,Shanghai,5,30.920507,121.973159,8/27/2016,239
Ardea alba,Shanghai,10,31.514762,121.939412,4/20/2018,109
Tachybaptus ruficollis,Jiangsu,,32.06221,118.551965,5/13/2017,132
Tringa erythropus,Shanghai,10,31.203898,121.549339,8/21/2017,232
Himantopus himantopus,Shanghai,2,30.920507,121.973159,10/25/2016,298
Egretta garzetta,Shanghai,40,30.920507,121.973159,9/22/2018,264
Himantopus himantopus,Shanghai,3,31.297333,121.859434,3/26/2017,84
Tringa nebularia,Guangdong,3,22.522418,114.00032,12/17/2016,351
Calidris alpina,Shanghai,220,30.920507,121.973159,12/25/2016,359
Ardea alba,Shanghai,1,31.49514,121.964722,12/9/2007,342
Tachybaptus ruficollis,Guangdong,4,23.290525,113.382656,11/18/2018,321
Sterna hirundo,Jiangsu,8,32.581667,121.006667,4/17/2015,106
Tringa stagnatilis,Jiangsu,10,32.581667,121.006667,5/9/2015,128
Ardea alba,Shanghai,8,30.865567,121.939954,11/1/2018,304
Egretta garzetta,Jiangxi,,29.177188,117.83846,2/8/2018,38
Calidris alpina,Zhejiang,,30.64273,122.061938,4/30/2016,120
Fulica atra,Shanghai,120,31.49514,121.964722,3/18/2016,77
Chroicocephalus ridibundus,Shanghai,25,30.920507,121.973159,11/3/2016,307
Amaurornis phoenicurus,Shanghai,1,31.030854,121.453933,2/5/2016,35
Ardea intermedia,Shanghai,1,30.920507,121.973159,11/10/2018,313
Calidris temminckii,Shanghai,7,31.49514,121.964722,12/18/2014,351
Spatula clypeata,Shanghai,2,30.920507,121.973159,4/2/2018,91
Egretta garzetta,Zhejiang,10,30.304478,120.086155,12/10/2010,343
Calidris ferruginea,Jiangsu,12,32.868218,120.91234,4/29/2017,118
Tringa erythropus,Shanghai,110,30.920507,121.973159,12/3/2016,337
Calidris ruficollis,Jiangsu,3000,32.868218,120.91234,4/22/2017,111
Tringa erythropus,Jiangsu,3,32.75,120.96,9/23/2018,265
Gelochelidon nilotica,Jiangsu,3,32.868218,120.91234,4/29/2017,118
Ardea alba,Shanghai,9,30.920507,121.973159,12/18/2016,352
Charadrius leschenaultii,Jiangsu,40,32.581667,121.006667,4/18/2015,107
Numenius arquata,Jiangsu,3610,32.75,120.96,9/8/2018,250
Actitis hypoleucos,Shanghai,10,30.920507,121.973159,7/23/2017,203
Tachybaptus ruficollis,Shanghai,1,30.920507,121.973159,9/17/2018,259
Chroicocephalus ridibundus,Jiangsu,2,32.75,120.96,9/15/2018,257
Tachybaptus ruficollis,Shanghai,7,31.29359,121.529734,12/29/2018,362
Chroicocephalus ridibundus,Jiangsu,,34.830337,119.198292,4/16/2018,105
Ardeola bacchus,Jiangsu,6,32.581667,121.006667,9/7/2014,249
Gallinago stenura,Zhejiang,1,30.64273,122.061938,9/3/2016,246
Calidris alpina,Shanghai,20,30.920507,121.973159,9/17/2016,260
Phalacrocorax carbo,Jiangxi,40,28.870571,116.43317,1/10/2015,9
Tachybaptus ruficollis,Shanghai,15,31.49514,121.964722,12/27/2014,360
Limosa lapponica,Shanghai,8,31.49514,121.964722,4/4/2014,93
Platalea minor,Shanghai,5,31.512041,121.955704,4/14/2017,103
Ixobrychus eurhythmus,Guangdong,1,22.553805,114.058428,11/5/2017,308
Tringa stagnatilis,Zhejiang,,30.629372,122.071796,4/17/2016,107
Nycticorax nycticorax,Zhejiang,5,30.151611,120.224972,8/20/2017,231
Grus monacha,Jiangxi,3,28.949847,116.345178,1/17/2018,16
Ardea cinerea,Jiangsu,7,32.581667,121.006667,10/31/2009,303
Anas crecca,Zhejiang,16,30.304478,120.086155,11/12/2007,315
Phalacrocorax carbo,Guangdong,55,22.51888,113.955292,11/10/2018,313
Numenius phaeopus,Jiangsu,40,32.282689,121.408968,9/17/2016,260
Podiceps nigricollis,Shanghai,2,30.920507,121.973159,3/4/2018,62
Egretta garzetta,Shanghai,80,30.920507,121.973159,11/28/2016,332
Mergus merganser,Jiangxi,,29.021823,115.809109,2/5/1991,35
Nycticorax nycticorax,Jiangsu,2,32.868218,120.91234,4/22/2017,111
Platalea minor,Shanghai,20,30.920507,121.973159,10/31/2018,303
Ardea cinerea,Jiangsu,5,32.868218,120.91234,9/5/2015,247
Tachybaptus ruficollis,Jiangsu,16,32.566921,120.986436,8/25/2015,236
Numenius phaeopus,Shanghai,1,30.920507,121.973159,9/16/2018,258
Egretta garzetta,Shanghai,30,30.920507,121.973159,10/31/2016,304
Charadrius dubius,Guangdong,6,22.883636,113.869906,12/2/2018,335
Ciconia nigra,Jiangxi,1,29.173488,115.981259,12/29/2018,362
Calidris temminckii,Shanghai,2,30.920507,121.973159,3/25/2017,83
Calidris ruficollis,Guangdong,739,22.521669,114.01816,4/13/2017,102
Gallinula chloropus,Jiangxi,,29.166667,115.95,1/1/2017,0
Tringa stagnatilis,Shanghai,2,30.920507,121.973159,4/27/2017,116
Arenaria interpres,Shanghai,3,30.920507,121.973159,4/30/2016,120
Calidris falcinellus,Jiangsu,8,32.581667,121.006667,4/22/2016,112
Tachybaptus ruficollis,Shanghai,35,30.920507,121.973159,12/17/2018,350
Ardea alba,Shanghai,5,30.920507,121.973159,10/10/2017,282
Aythya fuligula,Guangdong,100,22.518995,113.954494,2/25/2018,55
Tringa totanus,Jiangsu,1,32.282689,121.408968,9/17/2016,260
Charadrius mongolus,Guangdong,38,20.532907,110.504651,3/1/2014,59
Numenius madagascariensis,Jiangsu,2,32.759949,120.930677,4/23/2016,113
Vanellus vanellus,Jiangxi,15,29.068999,116.024933,12/29/1985,362
Recurvirostra avosetta,Jiangxi,2,28.870571,116.43317,12/6/2004,340
Calidris falcinellus,Jiangsu,20,32.332211,121.415582,9/18/2017,260
Limosa limosa,Jiangsu,2,33.405604,120.280014,11/28/1999,331
Limosa lapponica,Jiangsu,1,32.581667,121.006667,9/24/2015,266
Calidris ruficollis,Shanghai,1,30.920507,121.973159,4/28/2017,117
Ardea cinerea,Shanghai,2,31.49514,121.964722,3/25/2012,84
Gallinula chloropus,Jiangxi,2,28.948401,116.356972,12/20/2018,353
Fulica atra,Shanghai,,31.511925,121.901979,12/30/2006,363
Tachybaptus ruficollis,Shanghai,3,31.49514,121.964722,1/16/2016,15
Egretta garzetta,Zhejiang,7,30.092044,122.025704,5/30/2010,149
Ixobrychus sinensis,Shanghai,24,30.920507,121.973159,8/5/2017,216
Ixobrychus cinnamomeus,Shanghai,1,30.753804,121.39207,5/27/2016,147
Pluvialis squatarola,Guangdong,5,20.891,110.184,12/2/2018,335
Egretta garzetta,Jiangxi,2,29.321577,118.119378,5/27/2017,146
Limosa limosa,Jiangxi,5,29.187855,115.951917,11/22/2015,325
Ardeola bacchus,Jiangsu,2,34.209127,117.256573,5/29/2018,148
Numenius arquata,Jiangsu,65,32.75,120.96,9/22/2018,264
Fulica atra,Shanghai,500,31.49514,121.964722,11/28/2015,331
Gallinago gallinago,Jiangsu,4,32.581667,121.006667,5/2/2014,121
Spatula querquedula,Guangdong,20,22.45799,113.551847,12/5/2018,338
Limosa limosa,Guangdong,50,20.759,110.395,12/16/2018,349
Cygnus columbianus,Jiangxi,200,29.101122,115.946167,11/20/2015,323
Grus monacha,Jiangxi,20,28.870571,116.43317,12/6/2009,339
Leucogeranus leucogeranus,Jiangxi,24,29.165904,115.932777,1/19/2018,18
Chroicocephalus ridibundus,Jiangxi,5,29.177,116.006,12/7/2017,340
Mareca penelope,Shanghai,15,30.920507,121.973159,12/23/2018,356
Ardea cinerea,Jiangsu,1,32.581667,121.006667,5/1/2014,120
Numenius phaeopus,Zhejiang,5,30.365026,119.941778,8/29/2010,240
